Date,Open,High,Low,Close,Adj Close,Volume
2016-06-23,2.950000,2.970000,2.910000,2.910000,2.510667,8954997
2016-06-24,2.910000,2.930000,2.720000,2.750000,2.372623,21625156
2016-06-27,2.750000,2.760000,2.710000,2.730000,2.355368,6840376
2016-06-28,2.690000,2.690000,2.580000,2.610000,2.251835,13690943
2016-06-29,2.650000,2.790000,2.640000,2.770000,2.389879,17873494
2016-06-30,2.850000,2.905000,2.790000,2.820000,2.433017,18074735
2016-07-01,2.840000,2.845000,2.760000,2.760000,2.381251,7514257
2016-07-04,2.760000,2.810000,2.700000,2.810000,2.424390,7534931
2016-07-05,2.800000,2.820000,2.740000,2.790000,2.407134,11800906
2016-07-06,2.730000,2.770000,2.720000,2.750000,2.372623,6421671
2016-07-07,2.750000,2.800000,2.750000,2.780000,2.398506,9144551
2016-07-08,2.810000,2.835000,2.785000,2.800000,2.415762,6804662
2016-07-11,2.840000,2.860000,2.820000,2.840000,2.450273,9645670
2016-07-12,2.860000,2.975000,2.850000,2.930000,2.527922,14476416
2016-07-13,2.970000,3.025000,2.960000,2.990000,2.579689,13720678
2016-07-14,3.000000,3.040000,2.985000,3.020000,2.605572,8769889
2016-07-15,3.040000,3.105000,3.035000,3.070000,2.648710,11465307
2016-07-18,3.090000,3.110000,3.045000,3.090000,2.665966,8581812
2016-07-19,3.110000,3.110000,3.060000,3.080000,2.657338,4729143
2016-07-20,3.090000,3.130000,3.060000,3.130000,2.700477,9060023
2016-07-21,3.150000,3.170000,3.100000,3.100000,2.674593,13004112
2016-07-22,3.070000,3.075000,3.000000,3.010000,2.596944,14347904
2016-07-25,3.020000,3.040000,2.980000,3.010000,2.596944,7629925
2016-07-26,3.010000,3.050000,2.985000,3.030000,2.614199,6477866
2016-07-27,3.050000,3.070000,3.000000,3.020000,2.605572,5494669
2016-07-28,3.030000,3.100000,3.010000,3.070000,2.648710,11330463
2016-07-29,3.100000,3.160000,3.090000,3.160000,2.726360,13793206
2016-08-01,3.160000,3.190000,3.125000,3.170000,2.734987,5993645
2016-08-02,3.190000,3.250000,3.190000,3.210000,2.769498,12166362
2016-08-03,3.210000,3.210000,3.140000,3.140000,2.709105,11878880
2016-08-04,3.170000,3.200000,3.110000,3.140000,2.709105,9512229
2016-08-05,3.150000,3.160000,3.120000,3.140000,2.709105,6887082
2016-08-08,3.180000,3.210000,3.150000,3.190000,2.752243,6684167
2016-08-09,3.190000,3.200000,3.150000,3.170000,2.734987,6698315
2016-08-10,3.160000,3.165000,3.115000,3.160000,2.726360,6114417
2016-08-11,3.140000,3.210000,3.130000,3.210000,2.769498,4197517
2016-08-12,3.220000,3.230000,3.190000,3.210000,2.769498,7341905
2016-08-15,3.220000,3.340000,3.215000,3.340000,2.881659,11736370
2016-08-16,3.330000,3.340000,3.300000,3.340000,2.881659,7656122
2016-08-17,3.340000,3.375000,3.310000,3.350000,2.890286,8486129
2016-08-18,3.390000,3.390000,3.320000,3.370000,2.907542,7031346
2016-08-19,3.350000,3.380000,3.345000,3.360000,2.898914,5707357
2016-08-22,3.380000,3.435000,3.375000,3.430000,2.959308,12416660
2016-08-23,3.450000,3.470000,3.390000,3.400000,2.933425,11390337
2016-08-24,3.480000,3.580000,3.420000,3.450000,2.976564,21641493
2016-08-25,3.480000,3.480000,3.340000,3.360000,2.898914,13683610
2016-08-26,3.340000,3.410000,3.310000,3.350000,2.890286,11422812
2016-08-29,3.350000,3.350000,3.275000,3.290000,2.838520,5500818
2016-08-30,3.300000,3.330000,3.240000,3.240000,2.795382,7148418
2016-08-31,3.250000,3.260000,3.230000,3.240000,2.795382,8061537
2016-09-01,3.250000,3.310000,3.240000,3.270000,2.821265,7072304
2016-09-02,3.290000,3.290000,3.240000,3.260000,2.812637,7944290
2016-09-05,3.260000,3.295000,3.250000,3.280000,2.829892,5056074
2016-09-06,3.290000,3.400000,3.260000,3.390000,2.924798,13947194
2016-09-07,3.330000,3.410000,3.310000,3.390000,2.986465,14311484
2016-09-08,3.350000,3.370000,3.330000,3.330000,2.933607,9097714
2016-09-09,3.310000,3.350000,3.295000,3.310000,2.915987,9463162
2016-09-12,3.270000,3.290000,3.230000,3.260000,2.871940,7381929
2016-09-13,3.300000,3.310000,3.270000,3.290000,2.898369,9736253
2016-09-14,3.280000,3.320000,3.280000,3.300000,2.907178,7350574
2016-09-15,3.280000,3.300000,3.240000,3.250000,2.863130,9117254
2016-09-16,3.260000,3.275000,3.200000,3.210000,2.827891,10123790
2016-09-19,3.200000,3.210000,3.180000,3.200000,2.819082,1655399
2016-09-20,3.190000,3.210000,3.140000,3.150000,2.775034,11311898
2016-09-21,3.120000,3.180000,3.105000,3.170000,2.792653,10195357
2016-09-22,3.160000,3.200000,3.150000,3.180000,2.801463,6925313
2016-09-23,3.190000,3.230000,3.170000,3.230000,2.845511,7558579
2016-09-26,3.240000,3.270000,3.230000,3.240000,2.854321,8845734
2016-09-27,3.210000,3.220000,3.170000,3.170000,2.792653,6304917
2016-09-28,3.200000,3.210000,3.140000,3.140000,2.766224,6616891
2016-09-29,3.140000,3.170000,3.100000,3.130000,2.757414,9599585
2016-09-30,3.120000,3.145000,3.080000,3.120000,2.748605,10432162
2016-10-03,3.120000,3.170000,3.120000,3.140000,2.766224,3278763
2016-10-04,3.150000,3.210000,3.150000,3.180000,2.801463,12403915
2016-10-05,3.190000,3.200000,3.160000,3.160000,2.783844,6927712
2016-10-06,3.170000,3.180000,3.140000,3.160000,2.783844,5330669
2016-10-07,3.150000,3.170000,3.130000,3.150000,2.775034,5703110
2016-10-10,3.180000,3.200000,3.160000,3.180000,2.801463,2710013
2016-10-11,3.180000,3.190000,3.130000,3.140000,2.766224,6891759
2016-10-12,3.110000,3.150000,3.110000,3.130000,2.757414,12390538
2016-10-13,3.130000,3.180000,3.125000,3.160000,2.783844,11849478
2016-10-14,3.190000,3.290000,3.190000,3.240000,2.854321,9346379
2016-10-17,3.230000,3.250000,3.180000,3.190000,2.810272,5589760
2016-10-18,3.180000,3.235000,3.140000,3.140000,2.766224,9239015
2016-10-19,3.150000,3.240000,3.140000,3.210000,2.827891,8516392
2016-10-20,3.220000,3.270000,3.210000,3.260000,2.871940,12081282
2016-10-21,3.250000,3.265000,3.220000,3.250000,2.863130,6528743
2016-10-24,3.230000,3.240000,3.190000,3.230000,2.845511,3254278
2016-10-25,3.210000,3.240000,3.160000,3.170000,2.792653,12554719
2016-10-26,3.160000,3.170000,3.050000,3.060000,2.695747,21354126
2016-10-27,3.070000,3.070000,3.030000,3.050000,2.686938,12049521
2016-10-28,3.050000,3.060000,2.920000,2.940000,2.590031,15316761
2016-10-31,2.850000,3.100000,2.670000,3.060000,2.695747,22035425
2016-11-01,3.040000,3.045000,2.940000,2.990000,2.634079,10650909
2016-11-02,2.980000,2.990000,2.920000,2.950000,2.598841,10395058
2016-11-03,2.950000,3.010000,2.900000,2.990000,2.634079,10108319
2016-11-04,2.970000,2.975000,2.910000,2.920000,2.572412,5491773
2016-11-07,2.920000,3.000000,2.910000,3.000000,2.642889,7570706
2016-11-08,3.000000,3.010000,2.970000,2.980000,2.625270,6357609
2016-11-09,3.000000,3.070000,2.870000,2.930000,2.581222,7277568
2016-11-10,2.960000,3.020000,2.950000,3.020000,2.660509,5207402
2016-11-11,3.030000,3.100000,3.020000,3.100000,2.730985,6332634
2016-11-14,3.140000,3.140000,3.080000,3.100000,2.730985,5042961
2016-11-15,3.100000,3.170000,3.100000,3.170000,2.792653,7956694
2016-11-16,3.170000,3.170000,3.120000,3.150000,2.775034,6045356
2016-11-17,3.130000,3.140000,3.080000,3.110000,2.739795,4587307
2016-11-18,3.130000,3.145000,3.105000,3.120000,2.748605,4011502
2016-11-21,3.120000,3.140000,3.080000,3.100000,2.730985,2131139
2016-11-22,3.100000,3.180000,3.090000,3.170000,2.792653,4803151
2016-11-23,3.160000,3.250000,3.155000,3.250000,2.863130,5827321
2016-11-24,3.270000,3.280000,3.190000,3.210000,2.827891,6953513
2016-11-25,3.190000,3.225000,3.160000,3.220000,2.836701,5182010
2016-11-28,3.220000,3.230000,3.180000,3.190000,2.810272,3688199
2016-11-29,3.200000,3.200000,3.160000,3.180000,2.801463,4750399
2016-11-30,3.180000,3.300000,3.170000,3.300000,2.907178,11914592
2016-12-01,3.180000,3.250000,3.180000,3.220000,2.836701,8848357
2016-12-02,3.200000,3.280000,3.200000,3.260000,2.871940,5335195
2016-12-05,3.230000,3.250000,3.160000,3.170000,2.792653,6744601
2016-12-06,3.220000,3.220000,3.175000,3.210000,2.827891,4456123
2016-12-07,3.210000,3.295000,3.190000,3.270000,2.880749,7009369
2016-12-08,3.300000,3.390000,3.290000,3.380000,2.977655,8817950
2016-12-09,3.390000,3.450000,3.370000,3.430000,3.021703,8266397
2016-12-12,3.430000,3.450000,3.315000,3.320000,2.924798,13818013
2016-12-13,3.290000,3.305000,3.210000,3.270000,2.880749,10945499
2016-12-14,3.250000,3.370000,3.250000,3.320000,2.924798,10040589
2016-12-15,3.260000,3.375000,3.260000,3.360000,2.960036,10773467
2016-12-16,3.370000,3.370000,3.260000,3.320000,2.924798,17345439
2016-12-19,3.330000,3.410000,3.320000,3.360000,2.960036,6463628
2016-12-20,3.370000,3.410000,3.360000,3.370000,2.968846,16739231
2016-12-21,3.390000,3.400000,3.370000,3.370000,2.968846,3476473
2016-12-22,3.350000,3.390000,3.350000,3.370000,2.968846,6174304
2016-12-23,3.390000,3.390000,3.360000,3.380000,2.977655,2760346
2016-12-28,3.380000,3.395000,3.355000,3.390000,2.986465,2676027
2016-12-29,3.400000,3.400000,3.360000,3.380000,2.977655,1553441
2016-12-30,3.360000,3.370000,3.330000,3.330000,2.933607,2594816
2017-01-03,3.370000,3.380000,3.350000,3.380000,2.977655,3173997
2017-01-04,3.370000,3.375000,3.330000,3.340000,2.942416,3037241
2017-01-05,3.350000,3.365000,3.320000,3.340000,2.942416,3377598
2017-01-06,3.360000,3.370000,3.330000,3.330000,2.933607,2584745
2017-01-09,3.350000,3.360000,3.330000,3.350000,2.951226,2073992
2017-01-10,3.360000,3.370000,3.320000,3.350000,2.951226,3878604
2017-01-11,3.370000,3.420000,3.350000,3.400000,2.995275,6783366
2017-01-12,3.400000,3.570000,3.390000,3.510000,3.092180,13487581
2017-01-13,3.550000,3.560000,3.490000,3.530000,3.109800,11228109
2017-01-16,3.540000,3.560000,3.510000,3.540000,3.118609,7114334
2017-01-17,3.540000,3.550000,3.510000,3.530000,3.109800,6041540
2017-01-18,3.490000,3.500000,3.400000,3.430000,3.021703,13760388
2017-01-19,3.470000,3.510000,3.450000,3.470000,3.056942,3918008
2017-01-20,3.450000,3.500000,3.425000,3.470000,3.056942,7420338
2017-01-23,3.500000,3.500000,3.410000,3.430000,3.021703,3339622
2017-01-24,3.420000,3.460000,3.400000,3.430000,3.021703,4948690
2017-01-25,3.430000,3.500000,3.430000,3.500000,3.083370,6938143
2017-01-27,3.510000,3.545000,3.480000,3.530000,3.109800,5654112
2017-01-30,3.470000,3.510000,3.440000,3.490000,3.074561,3783954
2017-01-31,3.450000,3.465000,3.380000,3.410000,3.004084,6592410
2017-02-01,3.370000,3.405000,3.340000,3.340000,2.942416,7109517
2017-02-02,3.330000,3.340000,3.265000,3.300000,2.907178,7249134
2017-02-03,3.270000,3.290000,3.200000,3.250000,2.863130,7470906
2017-02-06,3.260000,3.295000,3.230000,3.280000,2.889559,4742110
2017-02-07,3.250000,3.340000,3.230000,3.330000,2.933607,7190363
2017-02-08,3.330000,3.400000,3.330000,3.380000,2.977655,6548763
2017-02-09,3.380000,3.380000,3.290000,3.350000,2.951226,8372459
2017-02-10,3.350000,3.410000,3.310000,3.380000,2.977655,8570745
2017-02-13,3.380000,3.435000,3.380000,3.400000,2.995275,5453041
2017-02-14,3.420000,3.430000,3.390000,3.400000,2.995275,4773372
2017-02-15,3.420000,3.490000,3.410000,3.480000,3.065752,8026082
2017-02-16,3.480000,3.500000,3.420000,3.470000,3.056942,6087481
2017-02-17,3.450000,3.490000,3.440000,3.480000,3.065752,4330484
2017-02-20,3.480000,3.490000,3.460000,3.480000,3.065752,3250305
2017-02-21,3.480000,3.490000,3.450000,3.480000,3.065752,4892813
2017-02-22,3.480000,3.565000,3.465000,3.550000,3.127419,9096863
2017-02-23,3.580000,3.780000,3.560000,3.740000,3.294802,25646243
2017-02-24,3.720000,3.770000,3.660000,3.700000,3.259563,15969134
2017-02-27,3.700000,3.755000,3.670000,3.700000,3.259563,8655848
2017-02-28,3.700000,3.770000,3.680000,3.750000,3.303612,11747225
2017-03-01,3.700000,3.750000,3.690000,3.750000,3.303612,11135395
2017-03-02,3.770000,3.810000,3.760000,3.780000,3.330040,9228347
2017-03-03,3.780000,3.780000,3.690000,3.730000,3.285992,4765210
2017-03-06,3.700000,3.765000,3.690000,3.750000,3.303612,8992001
2017-03-07,3.650000,3.715000,3.630000,3.700000,3.321566,15104554
2017-03-08,3.640000,3.720000,3.630000,3.710000,3.330543,6100209
2017-03-09,3.750000,3.770000,3.710000,3.750000,3.366452,8749745
2017-03-10,3.760000,3.810000,3.740000,3.810000,3.420315,12652478
2017-03-13,3.800000,3.880000,3.780000,3.880000,3.483156,8488426
2017-03-14,3.860000,3.880000,3.820000,3.840000,3.447247,8784546
2017-03-15,3.810000,3.820000,3.740000,3.800000,3.411338,5595098
2017-03-16,3.780000,3.815000,3.750000,3.760000,3.375429,10094744
2017-03-17,3.790000,3.840000,3.780000,3.790000,3.402361,6770418
2017-03-20,3.740000,3.830000,3.740000,3.810000,3.420315,3895463
2017-03-21,3.800000,3.850000,3.780000,3.840000,3.447247,6076327
2017-03-22,3.820000,3.855000,3.790000,3.820000,3.429292,10380375
2017-03-23,3.830000,3.860000,3.810000,3.860000,3.465201,6648681
2017-03-24,3.890000,4.000000,3.850000,3.890000,3.492133,11702280
2017-03-27,3.860000,3.935000,3.840000,3.920000,3.519064,9754102
2017-03-28,3.940000,4.000000,3.930000,3.980000,3.572928,9700332
2017-03-29,3.980000,4.000000,3.950000,4.000000,3.590882,8631257
2017-03-30,3.960000,4.020000,3.960000,3.980000,3.572928,7065977
2017-03-31,3.970000,3.970000,3.890000,3.890000,3.492133,9583749
2017-04-03,3.890000,3.930000,3.860000,3.900000,3.501110,8358542
2017-04-04,3.880000,3.950000,3.880000,3.920000,3.519064,6218230
2017-04-05,3.920000,3.980000,3.915000,3.940000,3.537019,7651768
2017-04-06,3.930000,3.990000,3.910000,3.970000,3.563951,4921105
2017-04-07,3.950000,3.980000,3.810000,3.920000,3.519064,12073368
2017-04-10,3.900000,3.990000,3.900000,3.940000,3.537019,5387254
2017-04-11,3.930000,3.970000,3.915000,3.920000,3.519064,5392532
2017-04-12,3.930000,3.980000,3.920000,3.950000,3.545996,8039553
2017-04-13,3.940000,3.940000,3.885000,3.900000,3.501110,4753412
2017-04-18,3.890000,3.950000,3.890000,3.910000,3.510087,7299855
2017-04-19,3.920000,3.960000,3.910000,3.940000,3.537019,5144039
2017-04-20,3.940000,3.970000,3.910000,3.950000,3.545996,4547437
2017-04-21,3.970000,4.005000,3.940000,3.940000,3.537019,4666731
2017-04-24,3.980000,4.005000,3.960000,3.970000,3.563951,3678438
2017-04-26,3.960000,4.040000,3.960000,4.010000,3.599860,8646999
2017-04-27,4.050000,4.220000,4.045000,4.210000,3.779404,18456065
2017-04-28,4.170000,4.245000,4.160000,4.240000,3.806334,9344324
2017-05-01,4.250000,4.350000,4.240000,4.350000,3.905084,14586080
2017-05-02,4.330000,4.360000,4.285000,4.360000,3.914062,19065108
2017-05-03,4.360000,4.420000,4.340000,4.360000,3.914062,18736247
2017-05-04,4.360000,4.430000,4.360000,4.420000,3.967924,16087892
2017-05-05,4.430000,4.550000,4.420000,4.520000,4.057697,12966840
2017-05-08,4.560000,4.690000,4.550000,4.660000,4.183378,24231671
2017-05-09,4.680000,4.770000,4.660000,4.730000,4.246218,13104826
2017-05-10,4.700000,4.850000,4.700000,4.770000,4.282127,18041906
2017-05-11,4.770000,4.860000,4.740000,4.810000,4.318036,14178060
2017-05-12,4.780000,4.810000,4.720000,4.740000,4.255196,16928823
2017-05-15,4.720000,4.785000,4.720000,4.780000,4.291105,8821753
2017-05-16,4.830000,4.970000,4.810000,4.920000,4.416785,21870931
2017-05-17,4.910000,4.920000,4.855000,4.870000,4.371898,9070436
2017-05-18,4.790000,4.815000,4.715000,4.810000,4.318036,10620053
2017-05-19,4.840000,4.900000,4.820000,4.860000,4.362922,8106560
2017-05-22,4.860000,4.925000,4.850000,4.910000,4.407808,7053524
2017-05-23,4.910000,4.930000,4.800000,4.860000,4.362922,7377523
2017-05-24,4.850000,4.900000,4.835000,4.840000,4.344967,9127648
2017-05-25,4.840000,5.015000,4.830000,5.010000,4.497580,14505969
2017-05-26,5.050000,5.070000,4.885000,4.960000,4.452694,7614849
2017-05-29,4.950000,5.020000,4.950000,5.000000,4.488603,12347886
2017-05-30,5.000000,5.030000,4.945000,4.980000,4.470648,12777669
2017-05-31,4.980000,5.050000,4.965000,5.010000,4.497580,10304953
2017-06-01,5.020000,5.090000,5.010000,5.070000,4.551443,10154860
2017-06-02,5.100000,5.175000,5.090000,5.160000,4.632238,9387333
2017-06-05,5.130000,5.130000,5.055000,5.080000,4.560421,7516485
2017-06-06,5.030000,5.135000,5.030000,5.090000,4.569398,9659541
2017-06-07,5.120000,5.140000,5.110000,5.110000,4.587352,21004388
2017-06-08,5.090000,5.160000,5.090000,5.150000,4.623261,5762474
2017-06-09,5.270000,5.320000,5.200000,5.320000,4.775873,17851277
2017-06-13,5.290000,5.370000,5.285000,5.370000,4.820759,12464441
2017-06-14,5.390000,5.490000,5.370000,5.450000,4.892577,17628925
2017-06-15,5.450000,5.505000,5.410000,5.420000,4.865645,22486199
2017-06-16,5.450000,5.640000,5.420000,5.500000,4.937463,20471547
2017-06-19,5.530000,5.590000,5.470000,5.510000,4.946441,7381439
2017-06-20,5.580000,5.580000,5.490000,5.500000,4.937463,11225310
2017-06-21,5.490000,5.545000,5.405000,5.500000,4.937463,12345152
2017-06-22,5.520000,5.640000,5.460000,5.580000,5.009281,9666028
2017-06-23,5.570000,5.590000,5.530000,5.580000,5.009281,5633517
2017-06-26,5.600000,5.650000,5.535000,5.630000,5.054167,17102785
2017-06-27,5.630000,5.645000,5.580000,5.630000,5.054167,15668097
2017-06-28,5.600000,5.650000,5.570000,5.600000,5.027235,6728751
2017-06-29,5.640000,5.900000,5.630000,5.860000,5.260643,23648021
2017-06-30,5.800000,5.840000,5.710000,5.720000,5.134962,11396916
2017-07-03,5.710000,5.790000,5.700000,5.710000,5.125984,7971959
2017-07-04,5.740000,5.805000,5.735000,5.780000,5.188825,9602982
2017-07-05,5.800000,5.860000,5.760000,5.760000,5.170871,6299131
2017-07-06,5.760000,5.780000,5.710000,5.770000,5.179847,6352613
2017-07-07,5.720000,5.790000,5.670000,5.770000,5.179847,7221899
2017-07-10,5.760000,5.840000,5.760000,5.830000,5.233710,6250433
2017-07-11,5.820000,5.885000,5.820000,5.870000,5.269619,6580162
2017-07-12,5.840000,5.870000,5.700000,5.700000,5.117007,6397172
2017-07-13,5.760000,5.780000,5.630000,5.700000,5.117007,8250165
2017-07-14,5.700000,5.710000,5.420000,5.440000,4.883600,13463128
